date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:42:07	37607/37607	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:42:06%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/Tea_grande.jpg?v=1527197052	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/Tea_grandece62.jpg	(from https://bouquetbar.com/collections/mixology-bar)
20:42:07	18135/18135	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:42:07%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/Starbucks-Cofee_large.jpg?v=1516203490	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/Starbucks-Cofee_largea712.jpg	(from https://bouquetbar.com/collections/mixology-bar)
20:42:09	25698/25698	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:42:07%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/Starbucks-Cofee_grande.jpg?v=1516203490	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/Starbucks-Cofee_grandea712.jpg	(from https://bouquetbar.com/collections/mixology-bar)
20:42:09	22718/22718	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:42:08%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/LandLord_Crew_large.jpg?v=1535419719	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/LandLord_Crew_largeed4f.jpg	(from https://bouquetbar.com/collections/mixology-bar)
20:42:11	16616/16616	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:42:10%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/BaeCation_Crew_large.jpg?v=1535419723	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/BaeCation_Crew_large3b38.jpg	(from https://bouquetbar.com/collections/mixology-bar)
20:42:12	37169/37169	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:42:09%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/LandLord_Crew_grande.jpg?v=1535419719	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/LandLord_Crew_grandeed4f.jpg	(from https://bouquetbar.com/collections/mixology-bar)
20:42:13	24109/24109	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:42:11%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/BaeCation_Crew_grande.jpg?v=1535419723	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/BaeCation_Crew_grande3b38.jpg	(from https://bouquetbar.com/collections/mixology-bar)
20:42:14	23509/23509	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:42:12%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4268_large.jpg?v=1536329365	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4268_largefed9.jpg	(from https://bouquetbar.com/collections/mixology-bar)
20:42:16	25136/25136	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:42:14%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4257_large.jpg?v=1516203668	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4257_large6d0e.jpg	(from https://bouquetbar.com/collections/mixology-bar)
20:42:17	33568/33568	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:42:13%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4268_grande.jpg?v=1536329365	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4268_grandefed9.jpg	(from https://bouquetbar.com/collections/mixology-bar)
20:42:19	35991/35991	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:42:15%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4257_grande.jpg?v=1516203668	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4257_grande6d0e.jpg	(from https://bouquetbar.com/collections/mixology-bar)
20:42:19	27084/27084	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:42:16%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4262_large.jpg?v=1516203653	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4262_larged191.jpg	(from https://bouquetbar.com/collections/mixology-bar)
20:42:21	26016/26016	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:42:19%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4270_large.jpg?v=1516203185	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4270_largeb939.jpg	(from https://bouquetbar.com/collections/mixology-bar)
20:42:22	38813/38813	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:42:18%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4262_grande.jpg?v=1516203653	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4262_granded191.jpg	(from https://bouquetbar.com/collections/mixology-bar)
20:42:22	37069/37069	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:42:20%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4270_grande.jpg?v=1516203185	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4270_grandeb939.jpg	(from https://bouquetbar.com/collections/mixology-bar)
20:42:22	123/123	---MC-	400	error ('Bad%20Request')	text/javascript	date:Mon,%2025%20Feb%202019%2013:42:22%20GMT	https://bouquetbar.com/cart/add.js	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/bouquetbar.com/cart/add.b5.delayed	(from https://bouquetbar.com/collections/mixology-bar)
20:42:23	220/220	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2025%20Feb%202019%2013:42:24%20GMT	https://bouquetbar.com/cart.js	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/bouquetbar.com/cart.js	(from https://bouquetbar.com/collections/mixology-bar)
20:42:24	153/153	---MC-	400	error ('Bad%20Request')	text/javascript	date:Mon,%2025%20Feb%202019%2013:42:25%20GMT	https://bouquetbar.com/cart/change.js	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/bouquetbar.com/cart/change.b7.delayed	(from https://bouquetbar.com/collections/mixology-bar)
20:42:24	37366/37366	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd4a0d-91f6%22	http://cdnjs.cloudflare.com/ajax/libs/packery/1.4.3/packery.pkgd.min.js	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdnjs.cloudflare.com/ajax/libs/packery/1.4.3/packery.pkgd.min.js	(from https://bouquetbar.com/collections/mixology-bar)
20:42:26	60303/60303	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:010eaba08fa56f86f7679e9e8ba51134	https://bouquetbar.com/collections/house-specials.atom	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/bouquetbar.com/collections/house-specials.atom	(from https://bouquetbar.com/collections/house-specials)
20:42:26	51035/51035	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:d4927936479b7ed93b1ba542af70bcda	https://bouquetbar.com/collections/house-specials.oembed	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/bouquetbar.com/collections/house-specials.oembed	(from https://bouquetbar.com/collections/house-specials)
20:42:29	213954/213954	---MCZ	200	added ('OK')	text/html	etag:cacheable:4fcd2128574565328c624bfe51cac784	https://bouquetbar.com/collections/house-specials/products/youre-swell	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/bouquetbar.com/collections/house-specials/products/youre-swell.html	(from https://bouquetbar.com/collections/house-specials)
20:42:31	210128/210128	---MCZ	200	added ('OK')	text/html	etag:cacheable:4c747af5faabf956071569c6882a6905	https://bouquetbar.com/collections/house-specials/products/get-well	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/bouquetbar.com/collections/house-specials/products/get-well.html	(from https://bouquetbar.com/collections/house-specials)
20:42:35	215362/215362	---MCZ	200	added ('OK')	text/html	etag:cacheable:a9d9e1d581437952ba0874d0f71703be	https://bouquetbar.com/collections/house-specials/products/love	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/bouquetbar.com/collections/house-specials/products/love.html	(from https://bouquetbar.com/collections/house-specials)
20:42:35	18406/18406	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Feb%202019%2021:30:35%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4013_8e26a6f7-0c88-4b29-b289-2ef5bea940ae_large.jpg?v=1516202839	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4013_8e26a6f7-0c88-4b29-b289-2ef5bea940ae_large7576.jpg	(from https://bouquetbar.com/collections/house-specials)
20:42:35	18219/18219	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:42:31%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4037_large.jpg?v=1516203577	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4037_large73a1.jpg	(from https://bouquetbar.com/collections/house-specials)
20:42:35	17508/17508	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:42:33%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4036_large.jpg?v=1516203306	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4036_largef009.jpg	(from https://bouquetbar.com/collections/house-specials)
20:42:38	210823/210823	---MCZ	200	added ('OK')	text/html	etag:cacheable:61325f78200ecc5cd8c483e8955cfca8	https://bouquetbar.com/collections/house-specials/products/eternity	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/bouquetbar.com/collections/house-specials/products/eternity.html	(from https://bouquetbar.com/collections/house-specials)
20:42:40	214200/214200	---MCZ	200	added ('OK')	text/html	etag:cacheable:74bafd466f8435f8617c22f6d2304b8a	https://bouquetbar.com/collections/house-specials/products/mi-amore	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/bouquetbar.com/collections/house-specials/products/mi-amore.html	(from https://bouquetbar.com/collections/house-specials)
20:42:43	214541/214541	---MCZ	200	added ('OK')	text/html	etag:cacheable:617e4ee65af0f7d05f388896cf8c9ba3	https://bouquetbar.com/collections/house-specials/products/mamma-bear	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/bouquetbar.com/collections/house-specials/products/mamma-bear.html	(from https://bouquetbar.com/collections/house-specials)
20:42:44	17792/17792	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Jan%202019%2017:28:49%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4016_large.jpg?v=1516203510	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4016_large350f.jpg	(from https://bouquetbar.com/collections/house-specials)
20:42:45	17758/17758	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:42:39%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4034_large.jpg?v=1516203297	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4034_large7dfe.jpg	(from https://bouquetbar.com/collections/house-specials)
20:42:46	215007/215007	---MCZ	200	added ('OK')	text/html	etag:cacheable:7a2cdab3c762c71f3303e96b5ca5dd1b	https://bouquetbar.com/collections/house-specials/products/mommy-dearest-1	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/bouquetbar.com/collections/house-specials/products/mommy-dearest-1.html	(from https://bouquetbar.com/collections/house-specials)
20:42:50	26184/26184	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:42:42%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/MY_GIRL_BOX_large.jpg?v=1517701262	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/MY_GIRL_BOX_large5e67.jpg	(from https://bouquetbar.com/collections/house-specials)
20:42:50	215435/215435	---MCZ	200	added ('OK')	text/html	etag:cacheable:b7109d8f4ace5d41c59a4a7ea54d8f92	https://bouquetbar.com/collections/house-specials/products/hes-a-legend	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/bouquetbar.com/collections/house-specials/products/hes-a-legend.html	(from https://bouquetbar.com/collections/house-specials)
20:42:53	23675/23675	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:42:48%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/bouquetbar-legends_bar-gift_box_large.jpg?v=1516203267	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/bouquetbar-legends_bar-gift_box_large40f4.jpg	(from https://bouquetbar.com/collections/house-specials)
20:42:53	214659/214659	---MCZ	200	added ('OK')	text/html	etag:cacheable:d42463aa60db681757a3ade85adbe9c5	https://bouquetbar.com/collections/house-specials/products/hope	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/bouquetbar.com/collections/house-specials/products/hope.html	(from https://bouquetbar.com/collections/house-specials)
20:42:57	218144/218144	---MCZ	200	added ('OK')	text/html	etag:cacheable:f95c5bdeb89d6d521f64d905e4be5156	https://bouquetbar.com/collections/house-specials/products/celebrations	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/bouquetbar.com/collections/house-specials/products/celebrations.html	(from https://bouquetbar.com/collections/house-specials)
20:42:57	23569/23569	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:42:53%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/bouquet_bar-fit_bar-gift_box_large.jpg?v=1516203037	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/bouquet_bar-fit_bar-gift_box_largec9b7.jpg	(from https://bouquetbar.com/collections/house-specials)
20:43:00	220931/220931	---MCZ	200	added ('OK')	text/html	etag:cacheable:ee8604eb7c0d3d535383a34fb8fb18e5	https://bouquetbar.com/collections/house-specials/products/sympathy	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/bouquetbar.com/collections/house-specials/products/sympathy.html	(from https://bouquetbar.com/collections/house-specials)
20:43:00	19818/19818	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:42:56%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4088_large.jpg?v=1516202871	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4088_large6b0b.jpg	(from https://bouquetbar.com/collections/house-specials)
20:43:01	62457/62457	---M--	200	added ('OK')	image/gif	date:Mon,%2025%20Feb%202019%2013:42:46%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/Cocktail-New-1_large.gif?v=1524173285	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/Cocktail-New-1_large7c8b.gif	(from https://bouquetbar.com/collections/house-specials)
20:43:03	216590/216590	---MCZ	200	added ('OK')	text/html	etag:cacheable:e5aba98ccdb697af6d3ca3a869514a92	https://bouquetbar.com/collections/house-specials/products/romance	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/bouquetbar.com/collections/house-specials/products/romance.html	(from https://bouquetbar.com/collections/house-specials)
20:43:05	18683/18683	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:42:59%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4069_large.jpg?v=1516203521	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4069_large8fbe.jpg	(from https://bouquetbar.com/collections/house-specials)
20:43:06	218293/218293	---MCZ	200	added ('OK')	text/html	etag:cacheable:d964e5576e05e9cbd3972f2fa4c565e4	https://bouquetbar.com/collections/house-specials/products/thank-you	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/bouquetbar.com/collections/house-specials/products/thank-you.html	(from https://bouquetbar.com/collections/house-specials)
20:43:10	218541/218541	---MCZ	200	added ('OK')	text/html	etag:cacheable:43baf3d4cf49c15b63eb3e098da955bd	https://bouquetbar.com/collections/house-specials/products/timeless-elegance	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/bouquetbar.com/collections/house-specials/products/timeless-elegance.html	(from https://bouquetbar.com/collections/house-specials)
20:43:10	18567/18567	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:43:03%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4073_large.jpg?v=1517690702	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4073_large3bc1.jpg	(from https://bouquetbar.com/collections/house-specials)
20:43:10	19459/19459	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:43:05%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4062_47c416bf-da54-4c4c-9559-ba85ab8bbf41_large.jpg?v=1516202860	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4062_47c416bf-da54-4c4c-9559-ba85ab8bbf41_large38a8.jpg	(from https://bouquetbar.com/collections/house-specials)
20:43:10	19182/19182	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:43:08%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4078_large.jpg?v=1516203327	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4078_large8a80.jpg	(from https://bouquetbar.com/collections/house-specials)
20:43:13	221191/221191	---MCZ	200	added ('OK')	text/html	etag:cacheable:d7470eeae333487a4923fa93b0f8fccd	https://bouquetbar.com/collections/house-specials/products/love-affair-box	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/bouquetbar.com/collections/house-specials/products/love-affair-box.html	(from https://bouquetbar.com/collections/house-specials)
20:43:16	219284/219284	---MCZ	200	added ('OK')	text/html	etag:cacheable:aec42456e4bcb2cf02ec82046f05d77d	https://bouquetbar.com/collections/house-specials/products/mothers-day	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/bouquetbar.com/collections/house-specials/products/mothers-day.html	(from https://bouquetbar.com/collections/house-specials)
20:43:18	24226/24226	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:43:12%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/bouquetbar-cuddle_bar-gift_box_large.jpg?v=1518121457	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/bouquetbar-cuddle_bar-gift_box_large1d5d.jpg	(from https://bouquetbar.com/collections/house-specials)
20:43:18	225197/225197	---MCZ	200	added ('OK')	text/html	etag:cacheable:9075ba623c1db092830935d14d2f2445	https://bouquetbar.com/collections/house-specials/products/for-him	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/bouquetbar.com/collections/house-specials/products/for-him.html	(from https://bouquetbar.com/collections/house-specials)
20:43:22	22566/22566	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:43:17%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4135_large.jpg?v=1527629123	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4135_largebc2c.jpg	(from https://bouquetbar.com/collections/house-specials)
20:43:22	216616/216616	---MCZ	200	added ('OK')	text/html	etag:cacheable:43988a0b32cb4359fadb11755ce7b47d	https://bouquetbar.com/collections/house-specials/products/feel-better-soon	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/bouquetbar.com/collections/house-specials/products/feel-better-soon.html	(from https://bouquetbar.com/collections/house-specials)
20:43:26	224380/224380	---MCZ	200	added ('OK')	text/html	etag:cacheable:e7346ced6c6a05b50a6cd640560cc8e1	https://bouquetbar.com/collections/house-specials/products/my-girl	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/bouquetbar.com/collections/house-specials/products/my-girl.html	(from https://bouquetbar.com/collections/house-specials)
20:43:27	24767/24767	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:43:22%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/bouquet_bar-spa_bar-gift_box_large.jpg?v=1516203466	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/bouquet_bar-spa_bar-gift_box_large2f7e.jpg	(from https://bouquetbar.com/collections/house-specials)
20:43:30	22029/22029	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:43:25%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4127_a7e9bf3a-3600-442b-93a2-342e232d9725_large.jpg?v=1516202888	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4127_a7e9bf3a-3600-442b-93a2-342e232d9725_large97b5.jpg	(from https://bouquetbar.com/collections/house-specials)
20:43:30	228334/228334	---MCZ	200	added ('OK')	text/html	etag:cacheable:503307250272520f110c5d8465f729ed	https://bouquetbar.com/collections/house-specials/products/sweet-serenity	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/bouquetbar.com/collections/house-specials/products/sweet-serenity.html	(from https://bouquetbar.com/collections/house-specials)
20:43:30	70308/70308	---M--	200	added ('OK')	image/gif	date:Mon,%2025%20Feb%202019%2013:43:15%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/For-Her_large.gif?v=1524173295	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/For-Her_large103b.gif	(from https://bouquetbar.com/collections/house-specials)
20:43:31	21684/21684	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:43:29%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4148_large.jpg?v=1516203556	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4148_largec0f8.jpg	(from https://bouquetbar.com/collections/house-specials)
20:43:34	227724/227724	---MCZ	200	added ('OK')	text/html	etag:cacheable:8e4b79f823e5a2c5f0e212f5ae81fbe3	https://bouquetbar.com/collections/house-specials/products/thinking-of-you	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/bouquetbar.com/collections/house-specials/products/thinking-of-you.html	(from https://bouquetbar.com/collections/house-specials)
20:43:36	221556/221556	---MCZ	200	added ('OK')	text/html	etag:cacheable:9599866af7bcf4e8c5b7b3fef4224b19	https://bouquetbar.com/collections/house-specials/products/keepcalmitsyourbday	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/bouquetbar.com/collections/house-specials/products/keepcalmitsyourbday.html	(from https://bouquetbar.com/collections/house-specials)
20:43:38	21219/21219	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:43:33%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4155_large.jpg?v=1516203633	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4155_large7585.jpg	(from https://bouquetbar.com/collections/house-specials)
20:43:39	220417/220417	---MCZ	200	added ('OK')	text/html	etag:cacheable:535699e7c322fa512401e750372fe3b2	https://bouquetbar.com/collections/house-specials/products/you-are-amazing	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/bouquetbar.com/collections/house-specials/products/you-are-amazing.html	(from https://bouquetbar.com/collections/house-specials)
20:43:43	218643/218643	---MCZ	200	added ('OK')	text/html	etag:cacheable:3dbd13647de3b889d0066b89655df4f8	https://bouquetbar.com/collections/house-specials/products/be-mine	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/bouquetbar.com/collections/house-specials/products/be-mine.html	(from https://bouquetbar.com/collections/house-specials)
20:43:43	28210/28210	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:43:36%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/VDAY_BOX_2019_large.jpg?v=1548501120	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/VDAY_BOX_2019_large9f5d.jpg	(from https://bouquetbar.com/collections/house-specials)
20:43:43	26318/26318	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:43:38%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4219_large.jpg?v=1516203350	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4219_large38b6.jpg	(from https://bouquetbar.com/collections/house-specials)
20:43:45	24786/24786	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Feb%202019%2013:43:42%20GMT	http://cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4212_large.jpg?v=1526082323	C:/Users/Microsoft%20Windows/Desktop/GIFT/GIFT/cdn.shopify.com/s/files/1/1504/0434/products/2170913-Bouquet-Bar-4212_large5f1c.jpg	(from https://bouquetbar.com/collections/house-specials)
